2024-10-28 13:10:42,996 [INFO] MainUpdater:2873 - connection check result : 10
2024-10-28 13:10:43,031 [INFO] MainUpdater:2873 - connection check result : 10
2024-10-28 13:10:43,074 [INFO] MicroXplorer:468 - Change Database Path : 
2024-10-28 13:10:43,075 [INFO] MicroXplorer:498 - Change Database Version : DB.6.0.111
2024-10-28 13:10:43,115 [ERROR] ProjectManagerView:394 - 
java.lang.NullPointerException: Cannot invoke "javax.swing.JTextField.getText()" because the return value of "java.util.List.get(int)" is null
	at com.st.microxplorer.plugins.projectmanager.gui.ProjectChoiceTab$10.caretUpdate(ProjectChoiceTab.java:2504) ~[filemanager.jar:?]
	at javax.swing.text.JTextComponent.fireCaretUpdate(JTextComponent.java:412) ~[?:?]
	at javax.swing.text.JTextComponent$MutableCaretEvent.fire(JTextComponent.java:4491) ~[?:?]
	at javax.swing.text.JTextComponent$MutableCaretEvent.stateChanged(JTextComponent.java:4513) ~[?:?]
	at javax.swing.text.DefaultCaret.fireStateChanged(DefaultCaret.java:842) ~[?:?]
	at javax.swing.text.DefaultCaret.changeCaretPosition(DefaultCaret.java:1313) ~[?:?]
	at javax.swing.text.DefaultCaret.handleSetDot(DefaultCaret.java:1212) ~[?:?]
	at javax.swing.text.DefaultCaret.setDot(DefaultCaret.java:1193) ~[?:?]
	at javax.swing.text.DefaultCaret$Handler.insertUpdate(DefaultCaret.java:1789) ~[?:?]
	at javax.swing.text.AbstractDocument.fireInsertUpdate(AbstractDocument.java:226) ~[?:?]
	at javax.swing.text.AbstractDocument.handleInsertString(AbstractDocument.java:780) ~[?:?]
	at javax.swing.text.AbstractDocument.insertString(AbstractDocument.java:739) ~[?:?]
	at javax.swing.text.PlainDocument.insertString(PlainDocument.java:131) ~[?:?]
	at javax.swing.text.AbstractDocument.replace(AbstractDocument.java:698) ~[?:?]
	at javax.swing.text.JTextComponent.setText(JTextComponent.java:1729) ~[?:?]
	at com.st.microxplorer.plugins.projectmanager.gui.ProjectChoiceTab.createHeapStackFields(ProjectChoiceTab.java:944) ~[filemanager.jar:?]
	at com.st.microxplorer.plugins.projectmanager.gui.ProjectChoiceTab.buildLinkSettingsPanel(ProjectChoiceTab.java:3475) ~[filemanager.jar:?]
	at com.st.microxplorer.plugins.projectmanager.gui.ProjectChoiceTab.defineWindowsFields(ProjectChoiceTab.java:1816) ~[filemanager.jar:?]
	at com.st.microxplorer.plugins.projectmanager.gui.ProjectChoiceTab.updateSettings(ProjectChoiceTab.java:544) ~[filemanager.jar:?]
	at com.st.microxplorer.plugins.projectmanager.gui.ProjectSettingsPanel.UpdateDialog(ProjectSettingsPanel.java:245) ~[filemanager.jar:?]
	at com.st.microxplorer.plugins.projectmanager.ProjectManagerView.propertyChange(ProjectManagerView.java:391) ~[filemanager.jar:?]
	at java.beans.PropertyChangeSupport.fire(PropertyChangeSupport.java:343) ~[?:?]
	at java.beans.PropertyChangeSupport.firePropertyChange(PropertyChangeSupport.java:335) ~[?:?]
	at java.beans.PropertyChangeSupport.firePropertyChange(PropertyChangeSupport.java:268) ~[?:?]
	at com.st.microxplorer.util.MXPropertyChangeSupport.firePropertyChange(MXPropertyChangeSupport.java:54) ~[STM32CubeMX.jar:?]
	at com.st.microxplorer.mxsystem.MxSystem.closeConfig(MxSystem.java:900) ~[STM32CubeMX.jar:?]
	at com.st.microxplorer.maingui.MainPanel.closeConfig(MainPanel.java:776) ~[STM32CubeMX.jar:?]
	at com.st.microxplorer.plugins.filemanager.engine.OpenFileManager.loadConfigurationFile(OpenFileManager.java:245) ~[filemanager.jar:?]
	at com.st.microxplorer.plugins.filemanager.engine.MainFileManager.userLoadConfig(MainFileManager.java:315) ~[filemanager.jar:?]
	at com.st.microxplorer.plugins.filemanager.engine.MainFileManager.userLoadConfig(MainFileManager.java:293) ~[filemanager.jar:?]
	at com.st.microxplorer.plugins.filemanager.FileManagerView.getSpecificTask(FileManagerView.java:247) ~[filemanager.jar:?]
	at com.st.stm32cube.common.mx.editor.CubeMxEditor.getMxTabbedPaneInstance(CubeMxEditor.java:1198) ~[com.st.stm32cube.common.mx_6.11.1.202404110753/:?]
	at com.st.stm32cube.common.mx.editor.CubeMxEditor$12$1.createSwingComponent(CubeMxEditor.java:1068) ~[com.st.stm32cube.common.mx_6.11.1.202404110753/:?]
	at com.st.stm32cube.common.mx.oss.core.awtswtbridge.EmbeddedSwingComposite.doComponentCreation(EmbeddedSwingComposite.java:492) ~[com.st.stm32cube.common.mx.oss_6.11.1.202404110753/:?]
	at com.st.stm32cube.common.mx.oss.core.awtswtbridge.EmbeddedSwingComposite$4.run(EmbeddedSwingComposite.java:291) ~[com.st.stm32cube.common.mx.oss_6.11.1.202404110753/:?]
	at com.st.stm32cube.common.mx.oss.core.awtswtbridge.AwtEnvironment$2.run(AwtEnvironment.java:166) ~[com.st.stm32cube.common.mx.oss_6.11.1.202404110753/:?]
	at java.awt.event.InvocationEvent.dispatch(InvocationEvent.java:318) ~[?:?]
	at java.awt.EventQueue.dispatchEventImpl(EventQueue.java:773) ~[?:?]
	at java.awt.EventQueue$4.run(EventQueue.java:720) ~[?:?]
	at java.awt.EventQueue$4.run(EventQueue.java:714) ~[?:?]
	at java.security.AccessController.doPrivileged(AccessController.java:399) ~[?:?]
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:86) ~[?:?]
	at java.awt.EventQueue.dispatchEvent(EventQueue.java:742) ~[?:?]
	at java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:203) ~[?:?]
	at java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:124) ~[?:?]
	at java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:113) ~[?:?]
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:109) ~[?:?]
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:101) ~[?:?]
	at java.awt.EventDispatchThread.run(EventDispatchThread.java:90) ~[?:?]
2024-10-28 13:10:43,135 [WARN] ThirdParty:871 - waiting for thirdparty lock release [close project]
2024-10-28 13:10:43,135 [INFO] ThirdParty:873 - entering critical section [close project]
2024-10-28 13:10:43,136 [INFO] ThirdParty:883 - exiting critical section [close project]
2024-10-28 13:10:43,140 [INFO] PinOutPanel:1561 - setPackage(No Configuration,No Configuration)
2024-10-28 13:10:43,160 [INFO] UtilMem:75 - Begin LoadConfig() Used Memory: 932043184 Bytes (1073741824)
2024-10-28 13:10:43,161 [INFO] MicroXplorer:468 - Change Database Path : 
2024-10-28 13:10:43,161 [INFO] MicroXplorer:498 - Change Database Version : DB.6.0.111
2024-10-28 13:10:43,161 [INFO] OpenFileManager:312 - Change cursor
2024-10-28 13:10:43,195 [INFO] Mcu:2021 - Initializing MCU STM32L476R(C-E-G)Tx STM32L476RGTx STM32L476RGT6
2024-10-28 13:10:47,221 [INFO] Context:663 - Trying to add GPIOservice into a context  which must be forbidden
2024-10-28 13:10:48,248 [INFO] RtosManager:555 - Registered RTOS mode: class=CMSIS, group=RTOS, mode=CMSIS_V1, owner=FREERTOS
2024-10-28 13:10:48,249 [INFO] RtosManager:555 - Registered RTOS mode: class=CMSIS, group=RTOS2, mode=CMSIS_V2, owner=FREERTOS
2024-10-28 13:10:48,249 [INFO] RtosManager:555 - Registered RTOS mode: class=RTOS, group=Core, mode=CMSIS_V1, owner=FREERTOS
2024-10-28 13:10:48,249 [INFO] RtosManager:555 - Registered RTOS mode: class=RTOS, group=Core, mode=CMSIS_V2, owner=FREERTOS
2024-10-28 13:10:48,249 [WARN] ModelIntegratedComponent:184 - Missing modes for component STMicroelectronics:FreeRTOS:0.0.1:STMicroelectronics:RTOS:FreeRTOS:Core:::10.2.0:
2024-10-28 13:10:48,260 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,260 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,260 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,260 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,260 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,260 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,260 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,260 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,260 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,260 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,260 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,260 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,260 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,261 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,261 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,261 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,261 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,261 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,261 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,262 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,262 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,262 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,262 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,262 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,262 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,262 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,263 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,263 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,263 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,263 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,263 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,263 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,263 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,263 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-10-28 13:10:48,378 [INFO] ThirdPartyModel:298 - Start build external matchings
2024-10-28 13:10:49,551 [INFO] ThirdPartyModel:316 - End build external matchings
2024-10-28 13:10:50,209 [INFO] UtilMem:75 - End LoadConfig() Used Memory: 697716488 Bytes (1073741824)
2024-10-28 13:10:50,261 [WARN] ThirdParty:833 - waiting for thirdparty lock release [change project]
2024-10-28 13:10:50,262 [INFO] ThirdParty:835 - entering critical section [change project]
2024-10-28 13:10:50,262 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics USBPD 4.1
2024-10-28 13:10:50,262 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-AZRTOS-H7 3.3.0
2024-10-28 13:10:50,262 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-NFC9 1.0.0
2024-10-28 13:10:50,262 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-GNSS1 6.0.0
2024-10-28 13:10:50,262 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics USB_HOST 2.0.0
2024-10-28 13:10:50,262 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics FP-SNS-MOTENVWB1 1.4.0
2024-10-28 13:10:50,262 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-AZRTOS-F4 1.1.0
2024-10-28 13:10:50,263 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics LIBJPEG 8.0.0
2024-10-28 13:10:50,263 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-SMBUS 2.1.0
2024-10-28 13:10:50,263 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-WB05N 1.1.0
2024-10-28 13:10:50,263 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics USB_DEVICE 3.0.0
2024-10-28 13:10:50,263 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-TCPP 4.1.0
2024-10-28 13:10:50,263 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-ISPU 2.1.0
2024-10-28 13:10:50,263 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-FREERTOS 1.2.0
2024-10-28 13:10:50,263 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-IPS 3.0.0
2024-10-28 13:10:50,264 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-AZRTOS-WB 2.0.0
2024-10-28 13:10:50,264 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-GNSS1 7.0.0
2024-10-28 13:10:50,264 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-TOUCHGFX 4.23.2
2024-10-28 13:10:50,264 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-AZRTOS-F7 1.1.0
2024-10-28 13:10:50,264 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-AZRTOS-L5 2.0.0
2024-10-28 13:10:50,264 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics USB_DEVICE 2.0.0
2024-10-28 13:10:50,264 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-NFC6 3.1.0
2024-10-28 13:10:50,264 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics FP-SNS-STBOX1 2.0.0
2024-10-28 13:10:50,264 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-MEMS1 11.0.0
2024-10-28 13:10:50,264 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics FreeRTOS 0.0.1
2024-10-28 13:10:50,265 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-AZRTOS-G0 1.1.0
2024-10-28 13:10:50,265 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-SAFEA1 1.2.2
2024-10-28 13:10:50,265 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-NFC4 3.0.0
2024-10-28 13:10:50,265 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-DPower 1.2.0
2024-10-28 13:10:50,265 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-SUBG2 5.0.0
